category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Movies,Chhichhore,4,Chhichhore delivers a gripping story with great performances.,2011-09-26,DEV-807777,True,8
Movies,The Kashmir Files,4,The Kashmir Files delivers a thrilling story with great performances.,2011-09-11,DEV-157287,True,10
Movies,Dangal,3,"Average movie: Dangal is clichéd, worth a one-time watch.",2020-01-30,DEV-529718,True,9
Movies,Kalki 2898 AD,2,"Not impressed with Kalki 2898 AD, felt predictable overall.",2014-10-15,DEV-235492,True,9
Movies,Spirited Away,5,"Spirited Away is a thrilling masterpiece, highly recommend!",2014-12-13,DEV-469833,True,8
Movies,RRR,4,Really enjoyed RRR! It's masterful and well worth seeing.,2016-03-29,DEV-661483,True,9
Movies,Kalki 2898 AD,5,"Kalki 2898 AD is a thrilling masterpiece, highly recommend!",2013-01-06,DEV-940208,True,9
Movies,Chhichhore,4,Really enjoyed Chhichhore! It's captivating and well worth seeing.,2000-08-11,DEV-137827,True,9
Movies,Pushpa 2,3,"Average movie: Pushpa 2 is clichéd, worth a one-time watch.",2021-10-01,DEV-144339,True,10
Movies,Fight Club,4,Really enjoyed Fight Club! It's captivating and well worth seeing.,2012-03-21,DEV-886343,False,10
Movies,Super 30,3,"Average movie: Super 30 is predictable, worth a one-time watch.",2003-10-23,DEV-180244,False,10
Movies,Dream Girl,3,"Dream Girl was decent, clichéd in parts but nothing special.",2024-04-19,DEV-734254,True,10
Movies,Game Changer,5,"Game Changer is a thrilling masterpiece, highly recommend!",2014-01-01,DEV-922892,True,8
Movies,Spirited Away,4,Spirited Away delivers a heartwarming story with great performances.,2020-08-01,DEV-312511,False,9
Movies,Yudhra,1,"Avoid Yudhra at all costs, it's disappointing and poorly made.",2013-01-23,DEV-550399,False,10
Movies,Stree 2,1,"Avoid Stree 2 at all costs, it's boring and poorly made.",2012-10-03,DEV-837022,True,11
Movies,Spirited Away,5,Absolutely loved Spirited Away - thrilling from start to finish.,2016-09-19,DEV-899749,True,10
Movies,Schindler's List,5,"Schindler's List is a masterful masterpiece, highly recommend!",2017-10-28,DEV-908667,True,8
Movies,Vedaa,4,Vedaa delivers a gripping story with great performances.,2014-11-29,DEV-250755,True,8
Movies,Avengers: Endgame,1,The movie Avengers: Endgame was overrated - total waste of time.,2009-04-25,DEV-613604,True,11
Movies,Super 30,5,Absolutely loved Super 30 - masterful from start to finish.,2023-06-24,DEV-858154,True,10
Movies,Oppenheimer,3,"Average movie: Oppenheimer is disappointing, worth a one-time watch.",2018-06-22,DEV-426584,True,9
Movies,Inception,3,"Average movie: Inception is boring, worth a one-time watch.",2000-04-01,DEV-381170,True,9
Movies,Ponniyin Selvan,3,"Average movie: Ponniyin Selvan is overrated, worth a one-time watch.",2014-01-15,DEV-783680,True,10
Movies,Vikram,4,Really enjoyed Vikram! It's masterful and well worth seeing.,2004-09-17,DEV-546380,True,9
Movies,Memento,4,Really enjoyed Memento! It's captivating and well worth seeing.,2007-06-15,DEV-306954,True,9
Movies,Inception,1,"Avoid Inception at all costs, it's disappointing and poorly made.",2007-08-29,DEV-756581,True,10
Movies,Laapataa Ladies,4,Laapataa Ladies delivers a thrilling story with great performances.,2000-05-31,DEV-411166,False,9
Movies,Whiplash,1,"Avoid Whiplash at all costs, it's overrated and poorly made.",2016-09-01,DEV-691198,True,10
Movies,Singham Again,5,Absolutely loved Singham Again - captivating from start to finish.,2023-04-19,DEV-733882,True,10
Movies,Sholay,4,Really enjoyed Sholay! It's captivating and well worth seeing.,2023-07-10,DEV-849817,True,9
Movies,Dream Girl,5,"Dream Girl is a captivating masterpiece, highly recommend!",2021-02-07,DEV-170304,True,8
Movies,Soul,5,"Soul is a captivating masterpiece, highly recommend!",2024-02-14,DEV-580870,True,7
Movies,Drishyam 2,5,"Drishyam 2 is a masterful masterpiece, highly recommend!",2002-12-29,DEV-467476,True,8
Movies,Bajrangi Bhaijaan,2,"Not impressed with Bajrangi Bhaijaan, felt clichéd overall.",2012-04-25,DEV-397992,True,8
Movies,Devara,2,Devara had some okay moments but was mostly boring.,2018-02-02,DEV-367124,True,9
Movies,Coco,4,Really enjoyed Coco! It's gripping and well worth seeing.,2004-08-14,DEV-866150,True,9
Movies,Vedaa,5,"Vedaa is a gripping masterpiece, highly recommend!",2023-06-06,DEV-715846,True,7
Movies,Yudhra,4,Yudhra delivers a masterful story with great performances.,2021-03-27,DEV-319473,True,8
Movies,Baahubali,3,"Baahubali was decent, clichéd in parts but nothing special.",2006-06-06,DEV-272824,True,9
Movies,Barbie,5,"Barbie is a gripping masterpiece, highly recommend!",2022-12-14,DEV-946446,True,7
Movies,Deadpool,3,"Deadpool was decent, boring in parts but nothing special.",2010-10-19,DEV-687354,True,9
Movies,Bhediya,3,"Average movie: Bhediya is boring, worth a one-time watch.",2023-06-01,DEV-432369,True,9
Movies,Baahubali,2,Baahubali had some okay moments but was mostly predictable.,2006-05-30,DEV-980673,True,9
Movies,Titanic,4,Titanic delivers a gripping story with great performances.,2015-08-14,DEV-286659,False,8
Movies,Drishyam 2,4,Drishyam 2 delivers a heartwarming story with great performances.,2009-08-03,DEV-746944,True,9
Movies,Soul,1,"Avoid Soul at all costs, it's disappointing and poorly made.",2008-01-11,DEV-883945,True,10
Movies,Lagaan,5,"Lagaan is a masterful masterpiece, highly recommend!",2000-04-01,DEV-714663,True,7
Movies,Zindagi Na Milegi Dobara,5,"Zindagi Na Milegi Dobara is a heartwarming masterpiece, highly recommend!",2012-03-31,DEV-135156,True,10
Movies,Gully Boy,4,Gully Boy delivers a gripping story with great performances.,2012-04-19,DEV-755643,False,9
Movies,The Dark Knight,4,The Dark Knight delivers a thrilling story with great performances.,2021-12-29,DEV-282212,True,10
Movies,12th Fail,2,"Not impressed with 12th Fail, felt clichéd overall.",2016-07-29,DEV-130237,True,8
Movies,The Batman,3,"The Batman was decent, predictable in parts but nothing special.",2018-10-27,DEV-974579,True,10
Movies,Housefull 5,5,Absolutely loved Housefull 5 - gripping from start to finish.,2004-05-16,DEV-999563,True,10
Movies,Soul,1,The movie Soul was overrated - total waste of time.,2014-12-03,DEV-977944,True,10
Movies,Top Gun: Maverick,2,Top Gun: Maverick had some okay moments but was mostly overrated.,2023-02-28,DEV-114859,True,11
Movies,Oppenheimer,4,Really enjoyed Oppenheimer! It's gripping and well worth seeing.,2022-06-30,DEV-254679,True,9
Movies,The Kashmir Files,5,Absolutely loved The Kashmir Files - gripping from start to finish.,2008-11-29,DEV-822171,True,11
Movies,Gladiator,5,Absolutely loved Gladiator - heartwarming from start to finish.,2025-02-22,DEV-467719,False,9
Movies,Joker,4,Joker delivers a masterful story with great performances.,2003-12-15,DEV-221909,True,8
Movies,Joker,5,Absolutely loved Joker - captivating from start to finish.,2026-07-08,DEV-757063,True,9
Movies,Memento,3,"Average movie: Memento is predictable, worth a one-time watch.",2020-08-25,DEV-185222,True,9
Movies,Mad Max Fury Road,2,"Not impressed with Mad Max Fury Road, felt predictable overall.",2013-12-05,DEV-155926,True,10
Movies,Get Out,5,Absolutely loved Get Out - captivating from start to finish.,2018-07-27,DEV-336936,True,10
Movies,Coco,5,Absolutely loved Coco - captivating from start to finish.,2011-08-20,DEV-831442,True,9
Movies,Dilwale Dulhania Le Jayenge,5,Absolutely loved Dilwale Dulhania Le Jayenge - masterful from start to finish.,2015-08-25,DEV-909889,True,12
Movies,Sky Force,4,Really enjoyed Sky Force! It's captivating and well worth seeing.,2026-04-02,DEV-504415,True,10
Movies,Tanhaji,4,Tanhaji delivers a heartwarming story with great performances.,2009-04-21,DEV-458802,True,8
Movies,Whiplash,4,Really enjoyed Whiplash! It's gripping and well worth seeing.,2011-08-01,DEV-328856,True,9
Movies,Pulp Fiction,5,"Pulp Fiction is a masterful masterpiece, highly recommend!",2021-04-25,DEV-246606,True,8
Movies,Vedaa,4,Really enjoyed Vedaa! It's thrilling and well worth seeing.,2014-06-17,DEV-835354,False,9
Movies,Memento,4,Memento delivers a captivating story with great performances.,2021-04-30,DEV-450971,True,8
Movies,Spider-Man: No Way Home,2,Spider-Man: No Way Home had some okay moments but was mostly boring.,2007-04-20,DEV-589518,True,12
Movies,The Kashmir Files,3,"Average movie: The Kashmir Files is overrated, worth a one-time watch.",2026-08-17,DEV-703943,True,11
Movies,Bhediya,3,"Average movie: Bhediya is predictable, worth a one-time watch.",2016-09-27,DEV-730133,True,9
Movies,John Wick,3,"John Wick was decent, clichéd in parts but nothing special.",2022-09-28,DEV-213094,True,10
Movies,Yudhra,3,"Yudhra was decent, disappointing in parts but nothing special.",2007-05-11,DEV-637085,True,9
Movies,The Greatest of All Time,4,Really enjoyed The Greatest of All Time! It's masterful and well worth seeing.,2025-06-23,DEV-888371,False,13
Movies,RRR,3,"Average movie: RRR is clichéd, worth a one-time watch.",2006-05-06,DEV-940422,True,9
Movies,Bhool Bhulaiyaa 2,4,Really enjoyed Bhool Bhulaiyaa 2! It's gripping and well worth seeing.,2008-12-27,DEV-280426,True,11
Movies,Forrest Gump,5,Absolutely loved Forrest Gump - captivating from start to finish.,2004-01-17,DEV-859309,True,10
Movies,Zindagi Na Milegi Dobara,3,"Average movie: Zindagi Na Milegi Dobara is clichéd, worth a one-time watch.",2007-02-23,DEV-461456,False,12
Movies,Gully Boy,4,Gully Boy delivers a captivating story with great performances.,2016-11-17,DEV-971730,True,9
Movies,Avengers: Endgame,5,"Avengers: Endgame is a thrilling masterpiece, highly recommend!",2014-04-12,DEV-900109,True,8
Movies,Deadpool,4,Deadpool delivers a heartwarming story with great performances.,2026-10-11,DEV-512982,True,8
Movies,Game Changer,4,Really enjoyed Game Changer! It's gripping and well worth seeing.,2007-12-28,DEV-905142,True,10
Movies,Animal,4,Animal delivers a gripping story with great performances.,2003-06-19,DEV-776936,True,8
Movies,Parasite,4,Parasite delivers a captivating story with great performances.,2019-07-13,DEV-197360,True,8
Movies,Good Newwz,3,"Average movie: Good Newwz is predictable, worth a one-time watch.",2013-12-14,DEV-505605,True,10
Movies,La La Land,4,Really enjoyed La La Land! It's thrilling and well worth seeing.,2007-05-03,DEV-517559,True,11
Movies,Drishyam 2,3,"Average movie: Drishyam 2 is clichéd, worth a one-time watch.",2004-07-19,DEV-787728,True,10
Movies,Memento,3,"Average movie: Memento is predictable, worth a one-time watch.",2005-10-10,DEV-702597,True,9
Movies,Memento,3,"Average movie: Memento is disappointing, worth a one-time watch.",2018-12-13,DEV-908829,False,9
Movies,Housefull 5,4,Housefull 5 delivers a gripping story with great performances.,2022-07-09,DEV-490935,True,9
Movies,Kalki 2898 AD,3,"Kalki 2898 AD was decent, boring in parts but nothing special.",2008-01-09,DEV-544664,True,11
Movies,Interstellar,4,Really enjoyed Interstellar! It's captivating and well worth seeing.,2015-02-14,DEV-841935,True,9
Movies,Chandu Champion,5,Absolutely loved Chandu Champion - thrilling from start to finish.,2002-03-06,DEV-587339,True,10
Movies,Ponniyin Selvan,5,Absolutely loved Ponniyin Selvan - thrilling from start to finish.,2002-03-31,DEV-728441,True,10
Movies,Dangal,5,"Dangal is a heartwarming masterpiece, highly recommend!",2024-05-06,DEV-380216,True,7
Movies,Spirited Away,4,Spirited Away delivers a thrilling story with great performances.,2013-05-09,DEV-766876,False,9
Movies,Inception,5,Absolutely loved Inception - masterful from start to finish.,2011-02-25,DEV-283745,False,9
Movies,Kantara,5,Absolutely loved Kantara - thrilling from start to finish.,2012-04-27,DEV-462163,True,9
Movies,The Matrix,3,"Average movie: The Matrix is overrated, worth a one-time watch.",2001-10-27,DEV-180253,True,10
Movies,War 2,5,Absolutely loved War 2 - gripping from start to finish.,2022-12-29,DEV-860636,False,10
Movies,John Wick,2,John Wick had some okay moments but was mostly disappointing.,2001-01-01,DEV-292864,True,10
Movies,Interstellar,5,"Interstellar is a thrilling masterpiece, highly recommend!",2008-08-05,DEV-698626,True,7
Movies,Fighter,4,Really enjoyed Fighter! It's masterful and well worth seeing.,2002-03-11,DEV-492415,True,9
Movies,Tanhaji,5,"Tanhaji is a heartwarming masterpiece, highly recommend!",2012-06-01,DEV-625927,True,7
Movies,Spider-Man: No Way Home,4,Spider-Man: No Way Home delivers a heartwarming story with great performances.,2000-03-23,DEV-526962,True,11
Movies,3 Idiots,3,"Average movie: 3 Idiots is boring, worth a one-time watch.",2020-09-28,DEV-728180,True,10
Movies,Avengers: Endgame,4,Really enjoyed Avengers: Endgame! It's captivating and well worth seeing.,2000-10-23,DEV-843449,True,10
Movies,Bird Box,5,Absolutely loved Bird Box - masterful from start to finish.,2026-05-16,DEV-541203,True,10
Movies,Article 15,4,Really enjoyed Article 15! It's thrilling and well worth seeing.,2015-05-20,DEV-457140,True,10
Movies,Pathaan,3,"Average movie: Pathaan is disappointing, worth a one-time watch.",2009-06-13,DEV-658094,True,9
Movies,Titanic,3,"Titanic was decent, disappointing in parts but nothing special.",2025-08-17,DEV-182427,True,9
Movies,Bajrangi Bhaijaan,4,Really enjoyed Bajrangi Bhaijaan! It's gripping and well worth seeing.,2023-10-03,DEV-487125,True,10
Movies,Gangubai Kathiawadi,3,"Gangubai Kathiawadi was decent, disappointing in parts but nothing special.",2006-12-29,DEV-755216,True,10
Movies,Vedaa,4,Vedaa delivers a thrilling story with great performances.,2001-01-18,DEV-887887,True,8
Movies,Ponniyin Selvan,4,Ponniyin Selvan delivers a captivating story with great performances.,2024-02-11,DEV-238094,True,9
Movies,KGF Chapter 2,2,KGF Chapter 2 had some okay moments but was mostly clichéd.,2009-10-16,DEV-321569,True,11
Movies,The Batman,4,The Batman delivers a captivating story with great performances.,2024-09-03,DEV-528360,True,9
Movies,The Greatest of All Time,5,Absolutely loved The Greatest of All Time - heartwarming from start to finish.,2016-04-16,DEV-760891,False,13
Movies,Housefull 5,2,Housefull 5 had some okay moments but was mostly boring.,2010-02-05,DEV-523589,True,10
Movies,Gangubai Kathiawadi,4,Really enjoyed Gangubai Kathiawadi! It's captivating and well worth seeing.,2017-12-11,DEV-402417,False,10
Movies,Drishyam 2,3,"Drishyam 2 was decent, predictable in parts but nothing special.",2017-03-12,DEV-708339,True,10
Movies,Chhichhore,1,The movie Chhichhore was predictable - total waste of time.,2010-01-21,DEV-245303,True,10
Movies,Interstellar,4,Interstellar delivers a masterful story with great performances.,2001-01-09,DEV-440808,True,8
Movies,Sky Force,5,"Sky Force is a thrilling masterpiece, highly recommend!",2016-08-10,DEV-123823,True,8
Movies,Article 15,2,"Not impressed with Article 15, felt overrated overall.",2007-03-29,DEV-580005,True,8
Movies,The Batman,2,"Not impressed with The Batman, felt disappointing overall.",2014-06-23,DEV-239093,True,8
Movies,Your Name,2,Your Name had some okay moments but was mostly overrated.,2020-08-06,DEV-356950,True,10
Movies,Forrest Gump,4,Forrest Gump delivers a captivating story with great performances.,2022-06-09,DEV-772534,False,9
Movies,Sholay,4,Really enjoyed Sholay! It's captivating and well worth seeing.,2020-09-24,DEV-857120,True,9
Movies,Inception,5,Absolutely loved Inception - thrilling from start to finish.,2017-04-14,DEV-173783,True,9
Movies,Kalki 2898 AD,1,The movie Kalki 2898 AD was clichéd - total waste of time.,2019-09-02,DEV-604163,True,12
Movies,Gully Boy,5,Absolutely loved Gully Boy - gripping from start to finish.,2017-12-01,DEV-851435,True,10
Movies,The Kashmir Files,4,Really enjoyed The Kashmir Files! It's thrilling and well worth seeing.,2004-08-24,DEV-253075,True,11
Movies,Devara,3,"Devara was decent, clichéd in parts but nothing special.",2016-06-09,DEV-532949,True,9
Movies,The Matrix,5,"The Matrix is a thrilling masterpiece, highly recommend!",2011-11-12,DEV-201843,True,8
Movies,Bhool Bhulaiyaa 2,3,"Bhool Bhulaiyaa 2 was decent, disappointing in parts but nothing special.",2011-08-30,DEV-459077,True,11
Movies,Gangubai Kathiawadi,4,Gangubai Kathiawadi delivers a heartwarming story with great performances.,2026-08-31,DEV-137480,True,9
Movies,Bird Box,5,"Bird Box is a gripping masterpiece, highly recommend!",2016-08-20,DEV-690913,True,8
Movies,Everything Everywhere All at Once,5,Absolutely loved Everything Everywhere All at Once - masterful from start to finish.,2021-04-27,DEV-847717,True,13
Movies,3 Idiots,5,Absolutely loved 3 Idiots - captivating from start to finish.,2017-03-27,DEV-369804,True,10
Movies,Baahubali,5,Absolutely loved Baahubali - masterful from start to finish.,2006-08-27,DEV-712614,False,9
